argo_id,CYCLE_NUMBER,DATE_CREATION,DATE_UPDATE,CONFIG_MISSION_NUMBER,DIRECTION,PRES,TEMP,PSAL,DATA_MODE,LATITUDE,LONGITUDE,PROJECT_NAME,PI_NAME,DATA_CENTRE,PLATFORM_TYPE,FIRMWARE_VERSION
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',65.6,28.289,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',65.6,28.289,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',65.6,28.289,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',65.6,28.289,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',65.6,28.289,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',65.6,28.289,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',65.6,28.289,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',75.4,28.196,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',75.4,28.196,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',75.4,28.196,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',75.4,28.196,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',75.4,28.196,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',75.4,28.196,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',75.4,28.196,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',75.4,28.196,36.29,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',85.2,28.16,36.293,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',85.2,28.16,36.293,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',85.2,28.16,36.293,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',85.2,28.16,36.293,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',85.2,28.16,36.293,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',85.2,28.16,36.293,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',85.2,28.16,36.293,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902287,17.0,b'20250913152706',b'20250913152706',1.0,b'A',85.2,28.16,36.293,b'R',9.13333,67.36667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
